Well,MD,Class 1,Class 2,Class 3,Class 3b,Class 4,
OLDHAM 1,7139.210538,0,0,3,0,0,
OLDHAM 1,7141.756538,3,0,0,0,0,
OLDHAM 1,7143.654816,2,0,0,0,0,
OLDHAM 1,7146.156342,0,0,1,0,0,
OLDHAM 1,7146.864166,0,0,2,0,0,
OLDHAM 1,7152.333266,3,0,0,0,0,
OLDHAM 1,7162.909994,3,0,0,0,0,
OLDHAM 1,7179.517928,2,0,0,0,0,
OLDHAM 1,7182.785821,3,0,0,0,0,
OLDHAM 1,7202.859187,3,0,0,0,0,
OLDHAM 1,7222.932554,3,0,0,0,0,
OLDHAM 1,7229.7873,2,0,0,0,0,
OLDHAM 1,7243.00592,3,0,0,0,0,
OLDHAM 1,7263.079286,3,0,0,0,0,
OLDHAM 1,7280.056671,2,0,0,0,0,
OLDHAM 1,7283.152652,3,0,0,0,0,
OLDHAM 1,7303.226019,3,0,0,0,0,
OLDHAM 1,7323.299385,3,0,0,0,0,
OLDHAM 1,7330.326043,2,0,0,0,0,
OLDHAM 1,7343.372751,3,0,0,0,0,
OLDHAM 1,7363.446118,3,0,0,0,0,
OLDHAM 1,7380.595414,2,0,0,0,0,
OLDHAM 1,7383.519484,3,0,0,0,0,
OLDHAM 1,7403.59285,3,0,0,0,0,
OLDHAM 1,7423.666217,3,0,0,0,0,
OLDHAM 1,7430.864786,2,0,0,0,0,
OLDHAM 1,7443.739583,3,0,0,0,0,
OLDHAM 1,7463.812949,3,0,0,0,0,
OLDHAM 1,7481.134157,2,0,0,0,0,
OLDHAM 1,7483.886316,3,0,0,0,0,
OLDHAM 1,7503.959682,3,0,0,0,0,
OLDHAM 1,7524.033048,3,0,0,0,0,
OLDHAM 1,7531.403528,2,0,0,0,0,
OLDHAM 1,7544.106415,3,0,0,0,0,
OLDHAM 1,7564.179781,3,0,0,0,0,
OLDHAM 1,7581.6729,2,0,0,0,0,
OLDHAM 1,7584.253147,3,0,0,0,0,
OLDHAM 1,7604.326514,3,0,0,0,0,
OLDHAM 1,7624.39988,3,0,0,0,0,
OLDHAM 1,7631.942271,2,0,0,0,0,
OLDHAM 1,7644.473246,3,0,0,0,0,
OLDHAM 1,7664.546612,3,0,0,0,0,
OLDHAM 1,7682.211643,2,0,0,0,0,
OLDHAM 1,7684.619979,3,0,0,0,0,
OLDHAM 1,7704.693345,3,0,0,0,0,
OLDHAM 1,7724.766711,3,0,0,0,0,
OLDHAM 1,7732.481014,2,0,0,0,0,
OLDHAM 1,7744.3014,3,0,0,0,0,
OLDHAM 1,7756.880893,2,0,0,0,0,
OLDHAM 1,7757.443654,3,0,0,0,0,
OLDHAM 1,7770.585908,3,0,0,0,0,
OLDHAM 1,7774.202951,2,0,0,0,0,
OLDHAM 1,7783.728162,3,0,0,0,0,
OLDHAM 1,7791.525009,2,0,0,0,0,
OLDHAM 1,7796.870415,3,0,0,0,0,
OLDHAM 1,7808.847067,2,0,0,0,0,
OLDHAM 1,7810.012669,3,0,0,0,0,
OLDHAM 1,7823.154923,3,0,0,0,0,
OLDHAM 1,7826.169126,2,0,0,0,0,
OLDHAM 1,7836.297177,3,0,0,0,0,
OLDHAM 1,7843.491184,2,0,0,0,0,
OLDHAM 1,7849.439431,3,0,0,0,0,
OLDHAM 1,7860.813242,2,0,0,0,0,
OLDHAM 1,7862.581685,3,0,0,0,0,
OLDHAM 1,7875.723938,3,0,0,0,0,
OLDHAM 1,7878.135301,2,0,0,0,0,
OLDHAM 1,7888.866192,3,0,0,0,0,
OLDHAM 1,7895.457359,2,0,0,0,0,
OLDHAM 1,7902.008446,3,0,0,0,0,
OLDHAM 1,7912.779417,2,0,0,0,0,
OLDHAM 1,7915.1507,3,0,0,0,0,
OLDHAM 1,7928.292954,3,0,0,0,0,
OLDHAM 1,7930.101475,2,0,0,0,0,
OLDHAM 1,7941.435208,3,0,0,0,0,
OLDHAM 1,7947.423534,2,0,0,0,0,
OLDHAM 1,7954.577462,3,0,0,0,0,
OLDHAM 1,7964.745592,2,0,0,0,0,
OLDHAM 1,7967.719715,3,0,0,0,0,
OLDHAM 1,7980.861969,3,0,0,0,0,
OLDHAM 1,7982.06765,2,0,0,0,0,
OLDHAM 1,7994.004223,3,0,0,0,0,
OLDHAM 1,7999.389709,2,0,0,0,0,
OLDHAM 1,8007.146477,3,0,0,0,0,
OLDHAM 1,8016.711767,2,0,0,0,0,
OLDHAM 1,8020.288731,3,0,0,0,0,
OLDHAM 1,8033.430985,3,0,0,0,0,
OLDHAM 1,8034.033825,2,0,0,0,0,
OLDHAM 1,8046.573238,3,0,0,0,0,
OLDHAM 1,8051.355883,2,0,0,0,0,
OLDHAM 1,8059.715492,3,0,0,0,0,
OLDHAM 1,8068.677942,2,0,0,0,0,
OLDHAM 1,8072.857746,3,0,0,0,0,
OLDHAM 39 2,5818.255467,3,0,0,0,0,
OLDHAM 39 2,5833.355271,2,0,0,0,0,
OLDHAM 39 2,5833.420933,3,0,0,0,0,
OLDHAM 39 2,5848.5864,3,0,0,0,0,
OLDHAM 39 2,5863.620542,2,0,0,0,0,
OLDHAM 39 2,5863.751866,3,0,0,0,0,
OLDHAM 39 2,5878.917333,3,0,0,0,0,
OLDHAM 39 2,5893.885814,2,0,0,0,0,
OLDHAM 39 2,5894.0828,3,0,0,0,0,
OLDHAM 39 2,5906.784318,3,0,0,0,0,
OLDHAM 39 2,5918.34845,2,0,0,0,0,
OLDHAM 39 2,5918.552256,3,0,0,0,0,
OLDHAM 39 2,5930.320195,3,0,0,0,0,
OLDHAM 39 2,5940.94193,2,0,0,0,0,
OLDHAM 39 2,5942.559608,3,0,0,0,0,
OLDHAM 39 2,5956.141821,3,0,0,0,0,
OLDHAM 39 2,5956.958887,2,0,0,0,0,
OLDHAM 39 2,5969.724034,3,0,0,0,0,
OLDHAM 39 2,5972.975843,2,0,0,0,0,
OLDHAM 39 2,5983.306247,3,0,0,0,0,
OLDHAM 39 2,5988.9928,2,0,0,0,0,
OLDHAM 39 2,5996.88846,3,0,0,0,0,
OLDHAM 39 2,6005.009757,2,0,0,0,0,
OLDHAM 39 2,6010.470673,3,0,0,0,0,
OLDHAM 39 2,6021.026714,2,0,0,0,0,
OLDHAM 39 2,6024.052886,3,0,0,0,0,
OLDHAM 39 2,6037.04367,2,0,0,0,0,
OLDHAM 39 2,6037.6351,3,0,0,0,0,
OLDHAM 39 2,6051.217313,3,0,0,0,0,
OLDHAM 39 2,6053.060627,2,0,0,0,0,
OLDHAM 39 2,6064.799526,3,0,0,0,0,
OLDHAM 39 2,6069.077584,2,0,0,0,0,
OLDHAM 39 2,6078.381739,3,0,0,0,0,
OLDHAM 39 2,6085.094541,2,0,0,0,0,
OLDHAM 39 2,6091.963952,3,0,0,0,0,
OLDHAM 39 2,6101.111498,2,0,0,0,0,
OLDHAM 39 2,6105.546165,3,0,0,0,0,
OLDHAM 39 2,6118.203096,3,0,0,0,0,
OLDHAM 39 2,6118.736378,2,0,0,0,0,
OLDHAM 39 2,6128.74852,3,0,0,0,0,
OLDHAM 39 2,6139.293944,3,0,0,0,0,
OLDHAM 39 2,6146.796631,2,0,0,0,0,
OLDHAM 39 2,6149.839369,3,0,0,0,0,
OLDHAM 39 2,6160.384793,3,0,0,0,0,
OLDHAM 39 2,6170.930218,3,0,0,0,0,
OLDHAM 39 2,6174.856885,2,0,0,0,0,
OLDHAM 39 2,6181.475642,3,0,0,0,0,
OLDHAM 39 2,6192.021066,3,0,0,0,0,
OLDHAM 39 2,6201.163648,3,0,0,0,0,
OLDHAM 39 2,6201.235473,2,0,0,0,0,
OLDHAM 39 2,6207.124038,3,0,0,0,0,
OLDHAM 39 2,6213.084428,3,0,0,0,0,
OLDHAM 39 2,6216.10419,2,0,0,0,0,
OLDHAM 39 2,6219.044818,3,0,0,0,0,
OLDHAM 39 2,6225.005208,3,0,0,0,0,
OLDHAM 39 2,6230.965598,3,0,0,0,0,
OLDHAM 39 2,6230.972907,2,0,0,0,0,
OLDHAM 39 2,6236.925988,3,0,0,0,0,
OLDHAM 39 2,6242.886378,3,0,0,0,0,
OLDHAM 39 2,6245.841623,2,0,0,0,0,
OLDHAM 39 2,6248.846768,3,0,0,0,0,
OLDHAM 39 2,6254.807159,3,0,0,0,0,
OLDHAM 39 2,6260.71034,2,0,0,0,0,
OLDHAM 39 2,6260.767549,3,0,0,0,0,
OLDHAM 39 2,6266.727939,3,0,0,0,0,
OLDHAM 39 2,6272.688329,3,0,0,0,0,
OLDHAM 39 2,6275.579057,2,0,0,0,0,
OLDHAM 39 2,6278.648719,3,0,0,0,0,
OLDHAM 39 2,6284.609109,3,0,0,0,0,
OLDHAM 39 2,6290.447774,2,0,0,0,0,
OLDHAM 39 2,6290.569499,3,0,0,0,0,
OLDHAM 39 2,6296.529889,3,0,0,0,0,
OLDHAM 39 2,6302.490279,3,0,0,0,0,
OLDHAM 39 2,6305.31649,2,0,0,0,0,
OLDHAM 39 2,6308.450669,3,0,0,0,0,
OLDHAM 39 2,6314.411059,3,0,0,0,0,
OLDHAM 39 2,6320.185207,2,0,0,0,0,
OLDHAM 39 2,6320.371449,3,0,0,0,0,
OLDHAM 39 2,6326.331839,3,0,0,0,0,
OLDHAM 39 2,6332.292229,3,0,0,0,0,
OLDHAM 39 2,6335.053924,2,0,0,0,0,
OLDHAM 39 2,6338.252619,3,0,0,0,0,
OLDHAM 39 2,6344.213009,3,0,0,0,0,
OLDHAM 39 2,6349.922641,2,0,0,0,0,
OLDHAM 39 2,6350.173399,3,0,0,0,0,
OLDHAM 39 2,6356.133789,3,0,0,0,0,
OLDHAM 39 2,6362.094179,3,0,0,0,0,
OLDHAM 39 2,6364.791357,2,0,0,0,0,
OLDHAM 39 2,6368.054569,3,0,0,0,0,
OLDHAM 39 2,6374.014959,3,0,0,0,0,
OLDHAM 39 2,6379.660074,2,0,0,0,0,
OLDHAM 39 2,6379.975349,3,0,0,0,0,
OLDHAM 39 2,6385.93574,3,0,0,0,0,
OLDHAM 39 2,6391.89613,3,0,0,0,0,
OLDHAM 39 2,6394.528791,2,0,0,0,0,
OLDHAM 39 2,6397.85652,3,0,0,0,0,
OLDHAM 39 2,6403.81691,3,0,0,0,0,
OLDHAM 39 2,6409.397507,2,0,0,0,0,
OLDHAM 39 2,6409.7773,3,0,0,0,0,
OLDHAM 39 2,6415.73769,3,0,0,0,0,
OLDHAM 39 2,6421.69808,3,0,0,0,0,
OLDHAM 39 2,6424.266224,2,0,0,0,0,
OLDHAM 39 2,6427.65847,3,0,0,0,0,
OLDHAM 39 2,6433.61886,3,0,0,0,0,
OLDHAM 39 2,6439.134941,2,0,0,0,0,
OLDHAM 39 2,6439.57925,3,0,0,0,0,
OLDHAM 39 2,6445.53964,3,0,0,0,0,
OLDHAM 39 2,6451.50003,3,0,0,0,0,
OLDHAM 39 2,6454.003658,2,0,0,0,0,
OLDHAM 39 2,6457.46042,3,0,0,0,0,
OLDHAM 39 2,6463.42081,3,0,0,0,0,
OLDHAM 39 2,6468.872374,2,0,0,0,0,
OLDHAM 39 2,6469.3812,3,0,0,0,0,
OLDHAM 39 2,6485.87192,3,0,0,0,0,
OLDHAM 39 2,6509.067878,3,0,0,0,0,
OLDHAM 39 2,6532.263836,3,0,0,0,0,
OLDHAM 39 2,6555.459794,3,0,0,0,0,
OLDHAM 39 2,6578.655752,3,0,0,0,0,
OLDHAM 39 2,6589.916961,3,0,0,0,0,
OLDHAM 39 2,6592.046365,0,0,3,0,0,
OLDHAM 39 2,6595.797477,2,0,0,0,0,
OLDHAM 39 2,6596.551315,0,0,2,0,0,
OLDHAM 39 2,6597.587882,3,0,0,0,0,
OLDHAM 39 2,6600.072729,0,0,3,0,0,
OLDHAM 39 2,6605.258803,3,0,0,0,0,
OLDHAM 39 2,6608.099094,0,0,3,0,0,
OLDHAM 39 2,6609.08263,0,0,2,0,0,
OLDHAM 39 2,6610.340676,2,0,0,0,0,
OLDHAM 39 2,6612.929725,3,0,0,0,0,
OLDHAM 39 2,6616.125458,0,0,3,0,0,
OLDHAM 39 2,6620.600646,3,0,0,0,0,
OLDHAM 39 2,6621.613946,0,0,2,0,0,
OLDHAM 39 2,6624.151823,0,0,3,0,0,
OLDHAM 39 2,6624.883874,2,0,0,0,0,
OLDHAM 39 2,6628.271567,3,0,0,0,0,
OLDHAM 39 2,6632.178187,0,0,3,0,0,
OLDHAM 39 2,6634.145261,0,0,2,0,0,
OLDHAM 39 2,6635.942489,3,0,0,0,0,
OLDHAM 39 2,6639.427073,2,0,0,0,0,
OLDHAM 39 2,6640.204552,0,0,3,0,0,
OLDHAM 39 2,6643.61341,3,0,0,0,0,
OLDHAM 39 2,6646.676576,0,0,2,0,0,
OLDHAM 39 2,6648.230916,0,0,3,0,0,
OLDHAM 39 2,6651.284331,3,0,0,0,0,
OLDHAM 39 2,6653.970271,2,0,0,0,0,
OLDHAM 39 2,6656.257281,0,0,3,0,0,
OLDHAM 39 2,6658.955253,3,0,0,0,0,
OLDHAM 39 2,6659.207891,0,0,2,0,0,
OLDHAM 39 2,6664.283645,0,0,3,0,0,
OLDHAM 39 2,6666.626174,3,0,0,0,0,
OLDHAM 39 2,6668.513469,2,0,0,0,0,
OLDHAM 39 2,6671.739207,0,0,2,0,0,
OLDHAM 39 2,6672.31001,0,0,3,0,0,
OLDHAM 39 2,6674.297095,3,0,0,0,0,
OLDHAM 39 2,6680.336374,0,0,3,0,0,
OLDHAM 39 2,6681.968017,3,0,0,0,0,
OLDHAM 39 2,6683.056668,2,0,0,0,0,
OLDHAM 39 2,6684.270522,0,0,2,0,0,
OLDHAM 39 2,6688.362739,0,0,3,0,0,
OLDHAM 39 2,6689.638938,3,0,0,0,0,
OLDHAM 39 2,6696.389103,0,0,3,0,0,
OLDHAM 39 2,6696.801837,0,0,2,0,0,
OLDHAM 39 2,6697.309859,3,0,0,0,0,
OLDHAM 39 2,6697.599866,2,0,0,0,0,
OLDHAM 39 2,6704.415468,0,0,3,0,0,
OLDHAM 39 2,6704.980781,3,0,0,0,0,
OLDHAM 39 2,6707.96,0,0,4,0,0,
OLDHAM 39 2,6709.333152,0,0,2,0,0,
OLDHAM 39 2,6712.143065,2,0,0,0,0,
OLDHAM 39 2,6712.441832,0,0,3,0,0,
OLDHAM 39 2,6712.651702,3,0,0,0,0,
OLDHAM 39 2,6720.322623,3,0,0,0,0,
OLDHAM 39 2,6720.468197,0,0,3,0,0,
OLDHAM 39 2,6721.864467,0,0,2,0,0,
OLDHAM 39 2,6726.686263,2,0,0,0,0,
OLDHAM 39 2,6727.609126,0,0,1,0,0,
OLDHAM 39 2,6727.993545,3,0,0,0,0,
OLDHAM 39 2,6728.494562,0,0,3,0,0,
OLDHAM 39 2,6734.395783,0,0,2,0,0,
OLDHAM 39 2,6735.664466,3,0,0,0,0,
OLDHAM 39 2,6736.520926,0,0,3,0,0,
OLDHAM 39 2,6741.229461,2,0,0,0,0,
OLDHAM 39 2,6743.335387,3,0,0,0,0,
OLDHAM 39 2,6744.547291,0,0,3,0,0,
OLDHAM 39 2,6746.927098,0,0,2,0,0,
OLDHAM 39 2,6751.006309,3,0,0,0,0,
OLDHAM 39 2,6752.573655,0,0,3,0,0,
OLDHAM 39 2,6755.77266,2,0,0,0,0,
OLDHAM 39 2,6758.67723,3,0,0,0,0,
OLDHAM 39 2,6759.458413,0,0,2,0,0,
OLDHAM 39 2,6760.60002,0,0,3,0,0,
OLDHAM 39 2,6766.348151,3,0,0,0,0,
OLDHAM 39 2,6768.626384,0,0,3,0,0,
OLDHAM 39 2,6770.315858,2,0,0,0,0,
OLDHAM 39 2,6771.989728,0,0,2,0,0,
OLDHAM 39 2,6774.019073,3,0,0,0,0,
OLDHAM 39 2,6776.652749,0,0,3,0,0,
OLDHAM 39 2,6781.689994,3,0,0,0,0,
OLDHAM 39 2,6784.521044,0,0,2,0,0,
OLDHAM 39 2,6784.679113,0,0,3,0,0,
OLDHAM 39 2,6784.859057,2,0,0,0,0,
OLDHAM 39 2,6789.360915,3,0,0,0,0,
OLDHAM 39 2,6792.705478,0,0,3,0,0,
OLDHAM 39 2,6797.031837,3,0,0,0,0,
OLDHAM 39 2,6797.052359,0,0,2,0,0,
OLDHAM 39 2,6799.402255,2,0,0,0,0,
OLDHAM 39 2,6800.731842,0,0,3,0,0,
OLDHAM 39 2,6804.702758,3,0,0,0,0,
OLDHAM 39 2,6808.758207,0,0,3,0,0,
OLDHAM 39 2,6809.583674,0,0,2,0,0,
OLDHAM 39 2,6812.373679,3,0,0,0,0,
OLDHAM 39 2,6813.945453,2,0,0,0,0,
OLDHAM 39 2,6816.784571,0,0,3,0,0,
OLDHAM 39 2,6820.044601,3,0,0,0,0,
OLDHAM 39 2,6822.114989,0,0,2,0,0,
OLDHAM 39 2,6824.810936,0,0,3,0,0,
OLDHAM 39 2,6827.715522,3,0,0,0,0,
OLDHAM 39 2,6828.488652,2,0,0,0,0,
OLDHAM 39 2,6834.727035,0,0,3,0,0,
OLDHAM 39 2,6835.520897,0,0,2,0,0,
OLDHAM 39 2,6836.655804,0,0,1,0,0,
OLDHAM 39 2,6836.709924,3,0,0,0,0,
OLDHAM 39 2,6847.292786,3,0,0,0,0,
OLDHAM 39 2,6852.042955,0,0,2,0,0,
OLDHAM 39 2,6853.944381,2,0,0,0,0,
OLDHAM 39 2,6854.032704,0,0,1,0,0,
OLDHAM 39 2,6857.875648,3,0,0,0,0,
OLDHAM 39 2,6858.935725,0,0,3,0,0,
OLDHAM 39 2,6868.458509,3,0,0,0,0,
OLDHAM 39 2,6868.565013,0,0,2,0,0,
OLDHAM 39 2,6871.409604,0,0,1,0,0,
OLDHAM 39 2,6879.041371,3,0,0,0,0,
OLDHAM 39 2,6882.744249,2,0,0,0,0,
OLDHAM 39 2,6883.144414,0,0,3,0,0,
OLDHAM 39 2,6885.087071,0,0,2,0,0,
OLDHAM 39 2,6888.786504,0,0,1,0,0,
OLDHAM 39 2,6889.624233,3,0,0,0,0,
OLDHAM 39 2,6900.207095,3,0,0,0,0,
OLDHAM 39 2,6901.609129,0,0,2,0,0,
OLDHAM 39 2,6906.163403,0,0,1,0,0,
OLDHAM 39 2,6907.353104,0,0,3,0,0,
OLDHAM 39 2,6910.789957,3,0,0,0,0,
OLDHAM 39 2,6911.544117,2,0,0,0,0,
OLDHAM 39 2,6918.131187,0,0,2,0,0,
OLDHAM 39 2,6921.372819,3,0,0,0,0,
OLDHAM 39 2,6923.540303,0,0,1,0,0,
OLDHAM 39 2,6931.561793,0,0,3,0,0,
OLDHAM 39 2,6931.95568,3,0,0,0,0,
OLDHAM 39 2,6934.653245,0,0,2,0,0,
OLDHAM 39 2,6940.343984,2,0,0,0,0,
OLDHAM 39 2,6940.917203,0,0,1,0,0,
OLDHAM 39 2,6942.538542,3,0,0,0,0,
OLDHAM 39 2,6951.175303,0,0,2,0,0,
OLDHAM 39 2,6953.121404,3,0,0,0,0,
OLDHAM 39 2,6955.770483,0,0,3,0,0,
OLDHAM 39 2,6958.294103,0,0,1,0,0,
OLDHAM 39 2,6963.704266,3,0,0,0,0,
OLDHAM 39 2,6967.697361,0,0,2,0,0,
OLDHAM 39 2,6969.143852,2,0,0,0,0,
OLDHAM 39 2,6974.287128,3,0,0,0,0,
OLDHAM 39 2,6975.671002,0,0,1,0,0,
OLDHAM 39 2,6979.979173,0,0,3,0,0,
OLDHAM 39 2,6984.21942,0,0,2,0,0,
OLDHAM 39 2,6984.869989,3,0,0,0,0,
OLDHAM 39 2,6993.047902,0,0,1,0,0,
OLDHAM 39 2,6995.452851,3,0,0,0,0,
OLDHAM 39 2,6997.94372,2,0,0,0,0,
OLDHAM 39 2,7000.741478,0,0,2,0,0,
OLDHAM 39 2,7004.187862,0,0,3,0,0,
OLDHAM 39 2,7006.035713,3,0,0,0,0,
OLDHAM 39 2,7010.424802,0,0,1,0,0,
OLDHAM 39 2,7016.618575,3,0,0,0,0,
OLDHAM 39 2,7017.263536,0,0,2,0,0,
OLDHAM 39 2,7026.743587,2,0,0,0,0,
OLDHAM 39 2,7027.201437,3,0,0,0,0,
OLDHAM 39 2,7027.801702,0,0,1,0,0,
OLDHAM 39 2,7028.396552,0,0,3,0,0,
OLDHAM 39 2,7033.785594,0,0,2,0,0,
OLDHAM 39 2,7037.784298,3,0,0,0,0,
OLDHAM 39 2,7045.178601,0,0,1,0,0,
OLDHAM 39 2,7048.36716,3,0,0,0,0,
OLDHAM 39 2,7050.307652,0,0,2,0,0,
OLDHAM 39 2,7052.605242,0,0,3,0,0,
OLDHAM 39 2,7055.543455,2,0,0,0,0,
OLDHAM 39 2,7058.950022,3,0,0,0,0,
OLDHAM 39 2,7062.555501,0,0,1,0,0,
OLDHAM 39 2,7066.82971,0,0,2,0,0,
OLDHAM 39 2,7069.532884,3,0,0,0,0,
OLDHAM 39 2,7076.813931,0,0,3,0,0,
OLDHAM 39 2,7079.932401,0,0,1,0,0,
OLDHAM 39 2,7080.115746,3,0,0,0,0,
OLDHAM 39 2,7083.351768,0,0,2,0,0,
OLDHAM 39 2,7084.343323,2,0,0,0,0,
OLDHAM 39 2,7090.698607,3,0,0,0,0,
OLDHAM 39 2,7097.309301,0,0,1,0,0,
OLDHAM 39 2,7099.873826,0,0,2,0,0,
OLDHAM 39 2,7101.022621,0,0,3,0,0,
OLDHAM 39 2,7101.281469,3,0,0,0,0,
OLDHAM 39 2,7111.864331,3,0,0,0,0,
OLDHAM 39 2,7113.143191,2,0,0,0,0,
OLDHAM 39 2,7114.6862,0,0,1,0,0,
OLDHAM 39 2,7116.395884,0,0,2,0,0,
OLDHAM 39 2,7122.447193,3,0,0,0,0,
OLDHAM 39 2,7125.23131,0,0,3,0,0,
OLDHAM 39 2,7132.0631,0,0,1,0,0,
OLDHAM 39 2,7132.917942,0,0,2,0,0,
OLDHAM 39 2,7133.030055,3,0,0,0,0,
OLDHAM 39 2,7141.943058,2,0,0,0,0,
OLDHAM 39 2,7143.612917,3,0,0,0,0,
OLDHAM 39 2,7158.465899,3,0,0,0,0,
OLDHAM 39 2,7178.550908,3,0,0,0,0,
OLDHAM 39 2,7186.501209,2,0,0,0,0,
OLDHAM 39 2,7198.635916,3,0,0,0,0,
OLDHAM 39 2,7218.720924,3,0,0,0,0,
OLDHAM 39 2,7236.605027,2,0,0,0,0,
OLDHAM 39 2,7238.805932,3,0,0,0,0,
OLDHAM 39 2,7258.89094,3,0,0,0,0,
OLDHAM 39 2,7278.975948,3,0,0,0,0,
OLDHAM 39 2,7286.708844,2,0,0,0,0,
OLDHAM 39 2,7299.060956,3,0,0,0,0,
OLDHAM 39 2,7319.145964,3,0,0,0,0,
OLDHAM 39 2,7336.812662,2,0,0,0,0,
OLDHAM 39 2,7339.230972,3,0,0,0,0,
OLDHAM 39 2,7359.315981,3,0,0,0,0,
OLDHAM 39 2,7379.400989,3,0,0,0,0,
OLDHAM 39 2,7386.91648,2,0,0,0,0,
OLDHAM 39 2,7399.485997,3,0,0,0,0,
OLDHAM 39 2,7419.571005,3,0,0,0,0,
OLDHAM 39 2,7437.020298,2,0,0,0,0,
OLDHAM 39 2,7439.656013,3,0,0,0,0,
OLDHAM 39 2,7459.741021,3,0,0,0,0,
OLDHAM 39 2,7479.826029,3,0,0,0,0,
OLDHAM 39 2,7487.124115,2,0,0,0,0,
OLDHAM 39 2,7499.911037,3,0,0,0,0,
OLDHAM 39 2,7519.996046,3,0,0,0,0,
OLDHAM 39 2,7537.227933,2,0,0,0,0,
OLDHAM 39 2,7540.081054,3,0,0,0,0,
OLDHAM 39 2,7560.166062,3,0,0,0,0,
OLDHAM 39 2,7580.25107,3,0,0,0,0,
OLDHAM 39 2,7587.331751,2,0,0,0,0,
OLDHAM 39 2,7600.336078,3,0,0,0,0,
OLDHAM 39 2,7620.421086,3,0,0,0,0,
OLDHAM 39 2,7637.435568,2,0,0,0,0,
OLDHAM 39 2,7640.506094,3,0,0,0,0,
OLDHAM 39 2,7660.591102,3,0,0,0,0,
OLDHAM 39 2,7680.676111,3,0,0,0,0,
OLDHAM 39 2,7687.539386,2,0,0,0,0,
OLDHAM 39 2,7700.761119,3,0,0,0,0,
OLDHAM 39 2,7720.846127,3,0,0,0,0,
OLDHAM 39 2,7734.99978,2,0,0,0,0,
OLDHAM 39 2,7738.403228,3,0,0,0,0,
OLDHAM 39 2,7751.553103,3,0,0,0,0,
OLDHAM 39 2,7752.264791,2,0,0,0,0,
OLDHAM 39 2,7764.702979,3,0,0,0,0,
OLDHAM 39 2,7769.529802,2,0,0,0,0,
OLDHAM 39 2,7777.852855,3,0,0,0,0,
OLDHAM 39 2,7786.794813,2,0,0,0,0,
OLDHAM 39 2,7791.002731,3,0,0,0,0,
OLDHAM 39 2,7804.059824,2,0,0,0,0,
OLDHAM 39 2,7804.152607,3,0,0,0,0,
OLDHAM 39 2,7817.302483,3,0,0,0,0,
OLDHAM 39 2,7821.324835,2,0,0,0,0,
OLDHAM 39 2,7830.452359,3,0,0,0,0,
OLDHAM 39 2,7838.589846,2,0,0,0,0,
OLDHAM 39 2,7843.602234,3,0,0,0,0,
OLDHAM 39 2,7855.854857,2,0,0,0,0,
OLDHAM 39 2,7856.75211,3,0,0,0,0,
OLDHAM 39 2,7869.901986,3,0,0,0,0,
OLDHAM 39 2,7873.119868,2,0,0,0,0,
OLDHAM 39 2,7883.051862,3,0,0,0,0,
OLDHAM 39 2,7890.384879,2,0,0,0,0,
OLDHAM 39 2,7896.201738,3,0,0,0,0,
OLDHAM 39 2,7907.64989,2,0,0,0,0,
OLDHAM 39 2,7909.351614,3,0,0,0,0,
OLDHAM 39 2,7922.50149,3,0,0,0,0,
OLDHAM 39 2,7924.914901,2,0,0,0,0,
OLDHAM 39 2,7935.651366,3,0,0,0,0,
OLDHAM 39 2,7942.179912,2,0,0,0,0,
OLDHAM 39 2,7948.801241,3,0,0,0,0,
OLDHAM 39 2,7959.444923,2,0,0,0,0,
OLDHAM 39 2,7961.951117,3,0,0,0,0,
OLDHAM 39 2,7975.100993,3,0,0,0,0,
OLDHAM 39 2,7976.709934,2,0,0,0,0,
OLDHAM 39 2,7988.250869,3,0,0,0,0,
OLDHAM 39 2,7993.974945,2,0,0,0,0,
OLDHAM 39 2,8001.400745,3,0,0,0,0,
OLDHAM 39 2,8011.239956,2,0,0,0,0,
OLDHAM 39 2,8014.550621,3,0,0,0,0,
OLDHAM 39 2,8027.700497,3,0,0,0,0,
OLDHAM 39 2,8028.504967,2,0,0,0,0,
OLDHAM 39 2,8040.850372,3,0,0,0,0,
OLDHAM 39 2,8045.769978,2,0,0,0,0,
OLDHAM 39 2,8054.000248,3,0,0,0,0,
OLDHAM 39 2,8063.034989,2,0,0,0,0,
OLDHAM 39 2,8067.150124,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6030.168,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6037.555,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6044.942,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6052.246,2,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6059.633,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6067.02,2,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6074.407,2,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6081.794,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6089.181,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6103.042,2,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6110.429,2,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6117.816,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6125.12,3,0,0,0,0,
